,beach_address,beach_name,country_state,country,latitude,longitude,postal_code,formatted_address,location_type,Img url
719,Fairhaven Beach Lorne Victoria AUSTRALIA,Fairhaven Beach,Victoria,AUSTRALIA,-38.4684525,144.0776499,Australia,"Great Ocean Rd, Fairhaven VIC 3231, Australia",GEOMETRIC_CENTER,Fairhaven Beach
720,North Burleigh near Brisbane Queensland AUSTRALIA,North Burleigh,Queensland,AUSTRALIA,-28.0771255,153.4468079,Queensland,"220 The Esplanade, North Burleigh QLD 4220, Australia",ROOFTOP,
721,Surfers Paradise Northcliffe Queensland AUSTRALIA,Surfer's Paradise,Queensland,AUSTRALIA,-28.006492,153.4311202,Australia,"Northcliffe Terrace, Surfers Paradise QLD 4217, Australia",GEOMETRIC_CENTER,
722,Near Port Vincent South Australia AUSTRALIA,Near Port Vincent,South Australia,AUSTRALIA,-34.7814149,137.8547712,5581,"Port Vincent SA 5581, Australia",APPROXIMATE,
724,Maroubra Bay New South Wales AUSTRALIA,Maroubra Bay,New South Wales,AUSTRALIA,-33.98054,151.24301,2036,"Little Bay NSW 2036, Australia",APPROXIMATE,
725,Thirroul New South Wales AUSTRALIA,Thirroul,New South Wales,AUSTRALIA,-34.3147312,150.9103729,2515,"Thirroul NSW 2515, Australia",APPROXIMATE,
727,South Perth Western Australia AUSTRALIA,South Perth,Western Australia,AUSTRALIA,-31.9809515,115.8639168,6151,"South Perth WA 6151, Australia",APPROXIMATE,
728,Whale Bay King Island Bass Strait Tasmania AUSTRALIA,Whale Bay,Tasmania,AUSTRALIA,-39.8753477,143.9370759,7256,"King Island, Tasmania 7256, Australia",APPROXIMATE,
729,Safety Cove Tasmania AUSTRALIA,Safety Cove,Tasmania,AUSTRALIA,-43.1625907,147.8547571,Australia,"Safety Cove Rd, Port Arthur TAS 7182, Australia",GEOMETRIC_CENTER,
730,Alexandra Headland near Mooloolaba Queensland AUSTRALIA,Alexandra Headland near Mooloolaba,Queensland,AUSTRALIA,-26.673,153.101,4572,"Alexandra Headland QLD 4572, Australia",APPROXIMATE,
731,Badger Head Tasmania AUSTRALIA,Badger Head,Tasmania,AUSTRALIA,-41.1291591,146.731436,7270,"Badger Head TAS 7270, Australia",APPROXIMATE,
734,5 miles south of Sussex Inlet at mouth of Berara Lake New South Wales AUSTRALIA,5 miles south of Sussex Inlet at mouth of Berara Lake,New South Wales,AUSTRALIA,-35.2069262,150.5515985,2540,"Berrara NSW 2540, Australia",APPROXIMATE,
736,Port Hughes South Australia AUSTRALIA,Port Hughes,South Australia,AUSTRALIA,-34.076111,137.546111,5558,"Port Hughes SA 5558, Australia",APPROXIMATE,
737,Off Scotts New South Wales AUSTRALIA,Off Scotts,New South Wales,AUSTRALIA,-30.7492859,152.9941554,2447,"Scotts Head NSW 2447, Australia",APPROXIMATE,
738,Tea Gardens north of Newcastle New South Wales AUSTRALIA,Tea Gardens,New South Wales,AUSTRALIA,-32.659597,152.1523926,2324,"Tea Gardens NSW 2324, Australia",APPROXIMATE,
739,Merewether Beach Newcastle New South Wales AUSTRALIA,Merewether Beach,New South Wales,AUSTRALIA,-32.9465493,151.7599466,,,APPROXIMATE,
740,Cape Lev?™que Western Australia AUSTRALIA,Cape Lev?™que,Western Australia,AUSTRALIA,-16.4,122.9333333,Australia,"Cape Leveque, Dampier Peninsula WA 6725, Australia",APPROXIMATE,
741,Near Southport Queensland AUSTRALIA,Near Southport,Queensland,AUSTRALIA,-27.973794,153.4183144,4215,"Southport QLD 4215, Australia",APPROXIMATE,
742,Cronulla near Sydney New South Wales AUSTRALIA,Cronulla,New South Wales,AUSTRALIA,-34.05744,151.15219,2230,"Cronulla NSW 2230, Australia",APPROXIMATE,
743,Portsea Beach near entrance to Port Phillip Bay Victoria AUSTRALIA,Portsea Beach,Victoria,AUSTRALIA,-38.3339592,144.7019091,,,APPROXIMATE,Portsea Beach
744,Fremantle Western Australia AUSTRALIA,Fremantle,Western Australia,AUSTRALIA,-32.0518191,115.7551085,6160,"Fremantle WA 6160, Australia",APPROXIMATE,
745,Pioneer River near Mackay Queensland AUSTRALIA,Pioneer River near Mackay,Queensland,AUSTRALIA,-21.1455879,148.9558418,,,APPROXIMATE,
746,Cowes Victoria AUSTRALIA,Cowes,Victoria,AUSTRALIA,-38.451111,145.241944,3922,"Cowes VIC 3922, Australia",APPROXIMATE,Cowes
747,North Bondi New South Wales AUSTRALIA,North Bondi,New South Wales,AUSTRALIA,-33.8879,151.2808,2026,"North Bondi NSW 2026, Australia",APPROXIMATE,
748,Tully North Queensland Queensland AUSTRALIA,Tully,Queensland,AUSTRALIA,-17.9397555,145.9276864,4854,"Tully QLD 4854, Australia",APPROXIMATE,
749,Port Augusta South Australia AUSTRALIA,Port Augusta,South Australia,AUSTRALIA,-32.4952339,137.7894394,,,APPROXIMATE,
750,Wamberal New South Wales AUSTRALIA,Wamberal,New South Wales,AUSTRALIA,-33.418,151.443,2260,"Wamberal NSW 2260, Australia",APPROXIMATE,
751,Woodman‚Äôs Point Western Australia AUSTRALIA,Woodman‚Äôs Point,Western Australia,AUSTRALIA,-32.1348873,115.7561545,Australia,"Woodman Point View, Coogee WA 6166, Australia",GEOMETRIC_CENTER,
752,Sugarloaf Bay Middle Harbor Sydney New South Wales AUSTRALIA,Sugarloaf Bay,New South Wales,AUSTRALIA,-33.7859956,151.2260866,,,APPROXIMATE,
754,Coff‚Äôs Harbor New South Wales AUSTRALIA,Coff‚Äôs Harbor,New South Wales,AUSTRALIA,-30.298612,153.1093922,2450,"Coffs Harbour NSW 2450, Australia",APPROXIMATE,
755,Wyargine Point Edwards Beach Balmoral Beach Sydney New South Wales AUSTRALIA,Wyargine Point,New South Wales,AUSTRALIA,-33.8200713,151.2505994,Australia,"Wyargine St, Mosman NSW 2088, Australia",GEOMETRIC_CENTER,
757,Fitzroy Island Queensland AUSTRALIA,Fitzroy Island,Queensland,AUSTRALIA,-16.9336669,145.9943465,Australia,"Fitzroy Island, QLD 4871, Australia",APPROXIMATE,
758,The Entrance near Gosford New South Wales AUSTRALIA,The Entrance,New South Wales,AUSTRALIA,-33.347222,151.496111,2261,"The Entrance NSW 2261, Australia",APPROXIMATE,
760,Palm Beach Queensland AUSTRALIA,Palm Beach,Queensland,AUSTRALIA,-28.1222606,153.4694515,4221,"Palm Beach QLD 4221, Australia",APPROXIMATE,
761,Maroubra Beach New South Wales AUSTRALIA,Maroubra Beach,New South Wales,AUSTRALIA,-33.9495,151.2437,2035,"Maroubra NSW 2035, Australia",APPROXIMATE,
762,Boat Harbour north of Cronulla New South Wales AUSTRALIA,Boat Harbour,New South Wales,AUSTRALIA,-32.7844827,152.110421,2316,"Boat Harbour NSW 2316, Australia",APPROXIMATE,
763,15 miles off shore New South Wales AUSTRALIA,1.5 miles off shore,New South Wales,AUSTRALIA,-31.2532183,146.921099,,,APPROXIMATE,
764,Long Reef Collaroy New South Wales AUSTRALIA,Long Reef,New South Wales,AUSTRALIA,-33.7419584,151.3170328,Australia,"Long Reef Point, Collaroy NSW 2097, Australia",APPROXIMATE,
765,Schnapper Rock Kirton Point South Australia AUSTRALIA,Schnapper Rock,South Australia,AUSTRALIA,-34.7207199,135.87936,Australia,"Kirton Point, Port Lincoln SA 5606, Australia",APPROXIMATE,
766,Cave at Shell Harbour New South Wales AUSTRALIA,Cave at Shell Harbour,New South Wales,AUSTRALIA,-34.6443478,150.8558397,New South Wales,"28 Cliff Dr, Kiama Downs NSW 2533, Australia",ROOFTOP,
767,Largs Bay South Australia AUSTRALIA,Largs Bay,South Australia,AUSTRALIA,-34.821,138.494,5016,"Largs Bay SA 5016, Australia",APPROXIMATE,
768,Wynyard Tasmania AUSTRALIA,Wynyard,Tasmania,AUSTRALIA,-41,145.7166671,7325,"Wynyard TAS 7325, Australia",APPROXIMATE,
769,Portsea Beach near Melbourne Victoria AUSTRALIA,Portsea Beach,Victoria,AUSTRALIA,-38.3339592,144.7019091,,,APPROXIMATE,Portsea Beach
770,Cape Douglas South Australia AUSTRALIA,Cape Douglas,South Australia,AUSTRALIA,-38.0146455,140.5819172,5291,"Cape Douglas SA 5291, Australia",APPROXIMATE,
771,Boyup Brook Western Australia AUSTRALIA,Boyup Brook,Western Australia,AUSTRALIA,-33.8294715,116.3841139,6244,"Boyup Brook WA 6244, Australia",APPROXIMATE,
776,Ocean baths Kissing Point Beach Queensland AUSTRALIA,Ocean baths,Queensland,AUSTRALIA,-20.9175738,142.7027956,,,APPROXIMATE,
777,Fitzroy River near Rockhampton Queensland AUSTRALIA,Fitzroy River near Rockhampton,Queensland,AUSTRALIA,-23.2658257,150.3592363,,,APPROXIMATE,
780,Windang near the entrance to Lake Illawarra New South Wales AUSTRALIA,Windang,New South Wales,AUSTRALIA,-34.541667,150.858333,2528,"Lake Illawarra NSW 2528, Australia",APPROXIMATE,
782,Hawkesbury River New South Wales AUSTRALIA,Hawkesbury River,New South Wales,AUSTRALIA,-33.4594721,151.0642231,,,APPROXIMATE,
783,Kirra Queensland AUSTRALIA,Kirra,Queensland,AUSTRALIA,-28.1673738,153.5309853,,,APPROXIMATE,
785,Palm Beach North 5 miles north of Burleigh Heads Brisbane Queensland AUSTRALIA,Palm Beach North,Queensland,AUSTRALIA,26.7056206,-80.0364297,,,APPROXIMATE,
786,Burleigh Heads Brisbane Queensland AUSTRALIA,Burleigh Heads,Queensland,AUSTRALIA,-28.104,153.436,4220,"Burleigh Heads QLD 4220, Australia",APPROXIMATE,
787,Yeppoon Queensland AUSTRALIA,Yeppoon,Queensland,AUSTRALIA,-23.133333,150.733333,4703,"Yeppoon QLD 4703, Australia",APPROXIMATE,
788,Petersons Beach Sarina Queensland AUSTRALIA,Peterson's Beach,Queensland,AUSTRALIA,-21.4137717,149.2243901,Australia,"Petersen St, Sarina QLD 4737, Australia",GEOMETRIC_CENTER,
790,Coopers Point Queensland AUSTRALIA,Cooper's Point,Queensland,AUSTRALIA,-27.4137404,140.0047273,,,APPROXIMATE,
791,City Beach Perth Western Australia AUSTRALIA,City Beach,Western Australia,AUSTRALIA,-31.9339651,115.7642086,6015,"City Beach WA 6015, Australia",APPROXIMATE,
792,Cottesloe Perth Western Australia AUSTRALIA,Cottesloe,Western Australia,AUSTRALIA,-31.9896506,115.7630503,6011,"Cottesloe WA 6011, Australia",APPROXIMATE,
793,South Werribee Beach Victoria AUSTRALIA,South Werribee Beach,Victoria,AUSTRALIA,-37.9736195,144.6963911,Australia,"Beach Rd, Werribee South VIC 3030, Australia",GEOMETRIC_CENTER,South Werribee Beach
794,Triabunna Tasmania AUSTRALIA,Triabunna,Tasmania,AUSTRALIA,-42.5102424,147.9200996,7190,"Triabunna TAS 7190, Australia",APPROXIMATE,
795,Seaholme Victoria AUSTRALIA,Seaholme,Victoria,AUSTRALIA,-37.868,144.841,3018,"Seaholme VIC 3018, Australia",APPROXIMATE,Seaholme
796,Kurnell Botany Bay New South Wales AUSTRALIA,Kurnell,New South Wales,AUSTRALIA,-34.01159,151.20686,2231,"Kurnell NSW 2231, Australia",APPROXIMATE,
798,Yorkey‚Äôs Knob Beach near Cairns Queensland AUSTRALIA,Yorkey‚Äôs Knob Beach near Cairns,Queensland,AUSTRALIA,-16.8182895,145.7326612,Australia,"Yorkeys Knob, QLD 4878, Australia",APPROXIMATE,
800,Flinders Island Tasmania AUSTRALIA,Flinders Island,Tasmania,AUSTRALIA,-39.9836386,148.052689,7255,"Flinders Island, Tasmania 7255, Australia",APPROXIMATE,
802,Nelsons Bay New South Wales AUSTRALIA,Nelson's Bay,New South Wales,AUSTRALIA,-32.715,152.151111,2315,"Nelson Bay NSW 2315, Australia",APPROXIMATE,
803,Nerang River Southpot Queensland AUSTRALIA,Nerang River,Queensland,AUSTRALIA,-27.973794,153.4183144,4215,"Southport QLD 4215, Australia",APPROXIMATE,
804,Ellis Beach Queensland AUSTRALIA,Ellis Beach,Queensland,AUSTRALIA,-16.7228748,145.6757213,4879,"Ellis Beach QLD 4879, Australia",APPROXIMATE,
805,18 miles south of Port Augusta South Australia AUSTRALIA,18 miles south of Port Augusta,South Australia,AUSTRALIA,-32.4952339,137.7894394,,,APPROXIMATE,
807,Off North Bondi New South Wales AUSTRALIA,Off North Bondi,New South Wales,AUSTRALIA,-33.8879,151.2808,2026,"North Bondi NSW 2026, Australia",APPROXIMATE,
808,Mona Vale near Sydney New South Wales AUSTRALIA,Mona Vale,New South Wales,AUSTRALIA,-33.67596,151.30653,2103,"Mona Vale NSW 2103, Australia",APPROXIMATE,
809,Leighton Beach North Fremantle Western Australia AUSTRALIA,Leighton Beach,Western Australia,AUSTRALIA,-32.028432,115.7503284,Australia,"Leighton Beach Blvd, North Fremantle WA 6159, Australia",GEOMETRIC_CENTER,
810,Lancelin Island Western Australia AUSTRALIA,Lancelin Island,Western Australia,AUSTRALIA,-31.0070329,115.3167243,,,APPROXIMATE,
811,King‚Äôs Beach Caloundra Queensland AUSTRALIA,King‚Äôs Beach,Queensland,AUSTRALIA,-26.801,153.141,4551,"Kings Beach QLD 4551, Australia",APPROXIMATE,
812,Rib Reef off Townsville Queensland AUSTRALIA,Rib Reef off Townsville,Queensland,AUSTRALIA,-18.4810909,146.8713315,4805,"Rib Reef, Queensland 4805, Australia",APPROXIMATE,
813,Stockton Beach Newcastle New South Wales AUSTRALIA,Stockton Beach,New South Wales,AUSTRALIA,-32.8054122,151.9608991,,,APPROXIMATE,
815,Watson Taylors Lake 25 miles south of Port Macquarie New South Wales AUSTRALIA,Watson Taylor's Lake,New South Wales,AUSTRALIA,-31.7016938,152.758844,,,APPROXIMATE,
816,3 miles out to sea off Glenelg South Australia AUSTRALIA,3 miles out to sea off Glenelg,South Australia,AUSTRALIA,-34.982,138.516,5045,"Glenelg SA 5045, Australia",APPROXIMATE,
817,Knobbys Beach Newcastle New South Wales AUSTRALIA,Knobby's Beach,New South Wales,AUSTRALIA,-32.9238417,151.7928437,,,APPROXIMATE,
819,Maria River New South Wales AUSTRALIA,Maria River,New South Wales,AUSTRALIA,-31.2699476,152.8567516,,,APPROXIMATE,
823,Palm Beach New South Wales AUSTRALIA,Palm Beach,New South Wales,AUSTRALIA,-33.601111,151.321667,2108,"Palm Beach NSW 2108, Australia",APPROXIMATE,
825,Berrys Bay Sydney Harbour New South Wales AUSTRALIA,Berry's Bay,New South Wales,AUSTRALIA,-33.8462182,151.2488616,,,APPROXIMATE,
827,Auckland Creek Gladstone Queensland AUSTRALIA,Auckland Creek,Queensland,AUSTRALIA,-23.8757379,151.2406131,4680,"Auckland Creek, Queensland 4680, Australia",APPROXIMATE,
828,Mark‚Äôs Point Swan Bay Lake Macquarie New South Wales AUSTRALIA,Mark‚Äôs Point,New South Wales,AUSTRALIA,-33.0589864,151.6443087,Australia,"Swan Bay, Marks Point NSW 2280, Australia",APPROXIMATE,
830,Trinity Beach Cairns Queensland AUSTRALIA,Trinity Beach,Queensland,AUSTRALIA,-16.783333,145.7,4879,"Trinity Beach QLD 4879, Australia",APPROXIMATE,
831,Port Newby South Australia AUSTRALIA,Port Newby,South Australia,AUSTRALIA,-30.0002315,136.2091547,,,APPROXIMATE,
832,Grange South Australia AUSTRALIA,Grange,South Australia,AUSTRALIA,-34.9,138.489,5022,"Grange SA 5022, Australia",APPROXIMATE,
835,Oatley Bay near Como George‚Äôs River New South Wales AUSTRALIA,Oatley Bay near Como,New South Wales,AUSTRALIA,-33.9904648,151.0843479,Australia,"Oatley Bay, Oatley NSW 2223, Australia",APPROXIMATE,
837,Maroochydore Beach Queensland AUSTRALIA,Maroochydore Beach,Queensland,AUSTRALIA,-26.65447,153.1036287,,,APPROXIMATE,
838,Tewantin Queensland AUSTRALIA,Tewantin,Queensland,AUSTRALIA,-26.392,153.039,4565,"Tewantin QLD 4565, Australia",APPROXIMATE,
840,First Beach Forster New South Wales AUSTRALIA,First Beach,New South Wales,AUSTRALIA,-32.1777906,152.5131044,New South Wales,"Forster Main Beach, North St, Forster NSW 2428, Australia",GEOMETRIC_CENTER,
842,Off Brisbane Queensland AUSTRALIA,Off Brisbane,Queensland,AUSTRALIA,-27.4697707,153.0251235,,,APPROXIMATE,
843,Bantry Bay near Ironstone Point Middle Harbor Sydney New South Wales AUSTRALIA,Bantry Bay,New South Wales,AUSTRALIA,-33.7806576,151.2151164,2087,"Bantry Bay, New South Wales 2087, Australia",APPROXIMATE,
844,Trinity Beach 17 km northwast of Cairns Queensland AUSTRALIA,Trinity Beach,Queensland,AUSTRALIA,-16.783333,145.7,4879,"Trinity Beach QLD 4879, Australia",APPROXIMATE,
845,Great Barrier Reef off Cairns Queensland AUSTRALIA,Great Barrier Reef,Queensland,AUSTRALIA,-16.9185514,145.7780548,,,APPROXIMATE,
846,George‚Äôs River New South Wales AUSTRALIA,George‚Äôs River,New South Wales,AUSTRALIA,-34.0494645,150.8953368,,,APPROXIMATE,
847,Fairy Bower New South Wales AUSTRALIA,Fairy Bower,New South Wales,AUSTRALIA,-33.8007906,151.2936784,Australia,"Fairy Bower Beach, Manly NSW 2095, Australia",APPROXIMATE,
848,Egg Rock Middle Harbor Sydney New South Wales AUSTRALIA,Egg Rock,New South Wales,AUSTRALIA,-33.7859956,151.2260866,,,APPROXIMATE,
849,Fairy Bower near North Steyne New South Wales AUSTRALIA,Fairy Bower,New South Wales,AUSTRALIA,-33.8007906,151.2936784,Australia,"Fairy Bower Beach, Manly NSW 2095, Australia",APPROXIMATE,
850,Off Big Friar Island Tasmania AUSTRALIA,Off Big Friar Island,Tasmania,AUSTRALIA,-41.4545196,145.9706647,,,APPROXIMATE,
851,Carnarvon Western Australia AUSTRALIA,Carnarvon,Western Australia,AUSTRALIA,-24.8877473,113.6621827,6701,"Carnarvon WA 6701, Australia",APPROXIMATE,
853,Parramata River New South Wales AUSTRALIA,Parramata River,New South Wales,AUSTRALIA,-33.8344427,151.0923358,,,APPROXIMATE,
856,Double Island Beach Queensland AUSTRALIA,Double Island Beach,Queensland,AUSTRALIA,-25.9090307,153.0924523,Australia,"Double Island Dr, Rainbow Beach QLD 4581, Australia",GEOMETRIC_CENTER,
857,Gerringong New South Wales AUSTRALIA,Gerringong,New South Wales,AUSTRALIA,-34.7391385,150.8249873,2534,"Gerringong NSW 2534, Australia",APPROXIMATE,
858,Sydney Harbour New South Wales AUSTRALIA,Sydney Harbour,New South Wales,AUSTRALIA,-33.8462182,151.2488616,,,APPROXIMATE,
859,North Brighton Botany Bay New South Wales AUSTRALIA,North Brighton,New South Wales,AUSTRALIA,-33.9590873,151.1520593,2216,"Brighton-Le-Sands NSW 2216, Australia",APPROXIMATE,
862,Surfers Paradise near Southport Queensland AUSTRALIA,Surfers Paradise,Queensland,AUSTRALIA,-28,153.416667,4217,"Surfers Paradise QLD 4217, Australia",APPROXIMATE,
863,Malagil Barrier Reef Queensland AUSTRALIA,Malagil,Queensland,AUSTRALIA,-19.3594967,146.885081,,,GEOMETRIC_CENTER,
864,Cabramatta Creek George‚Äôs River New South Wales AUSTRALIA,Cabramatta Creek,New South Wales,AUSTRALIA,-33.9224412,150.9010938,,,APPROXIMATE,
865,Rubbish Dump Creek Mackay Queensland AUSTRALIA,Rubbish Dump Creek,Queensland,AUSTRALIA,-21.1424956,149.1821469,4740,"Mackay QLD 4740, Australia",APPROXIMATE,
870,Near Restoration Rock off Portland Roads Queensland AUSTRALIA,Near Restoration Rock off Portland Roads,Queensland,AUSTRALIA,-12.6223238,143.4630474,Australia,"Restoration Rock, Lockhart QLD 4892, Australia",APPROXIMATE,
871,Clarence River New South Wales AUSTRALIA,Clarence River,New South Wales,AUSTRALIA,-29.4612304,153.1463819,,,APPROXIMATE,
872,North Beach Belligen River New South Wales AUSTRALIA,North Beach,New South Wales,AUSTRALIA,-30.4648431,153.0473211,Australia,"North Beach, Mylestom NSW 2454, Australia",APPROXIMATE,
873,Between Wynnum & St Helena Island Queensland AUSTRALIA,Between Wynnum & St. Helena Island,Queensland,AUSTRALIA,-27.3916667,153.2327778,Australia,"St Helena Island National Park, St Helena Island QLD 4179, Australia",GEOMETRIC_CENTER,
874,Manly New South Wales AUSTRALIA,Manly,New South Wales,AUSTRALIA,-33.8060158,151.2947775,,,APPROXIMATE,
876,Lady Martin‚Äôs Beach Sydney Harbor New South Wales AUSTRALIA,Lady Martin‚Äôs Beach,New South Wales,AUSTRALIA,-33.8650443,151.2534844,,,APPROXIMATE,
878,Kirra Beach Coolangatta Queensland AUSTRALIA,Kirra Beach,Queensland,AUSTRALIA,-28.1659813,153.5286085,,,APPROXIMATE,
882,Wallamba River near entrance to Wallis Lake New South Wales AUSTRALIA,Wallamba River,New South Wales,AUSTRALIA,-32.098844,152.46986,New South Wales,"99 Aquatic Rd, Darawank NSW 2428, Australia",ROOFTOP,
883,Ross River Townsville Queensland AUSTRALIA,Ross River,Queensland,AUSTRALIA,-19.4006854,146.7329811,,,APPROXIMATE,
884,South Cronulla New South Wales AUSTRALIA,South Cronulla,New South Wales,AUSTRALIA,-34.05744,151.15219,2230,"Cronulla NSW 2230, Australia",APPROXIMATE,
885,Port Melbourne Victoria AUSTRALIA,Port Melbourne,Victoria,AUSTRALIA,-37.8332233,144.9124697,,,APPROXIMATE,Port Melbourne 
887,Kempsey New South Wales AUSTRALIA,Kempsey,New South Wales,AUSTRALIA,-31.0604769,152.8481977,2440,"Kempsey NSW 2440, Australia",APPROXIMATE,
888,Botany Bay New South Wales AUSTRALIA,Botany Bay,New South Wales,AUSTRALIA,-33.9930374,151.175278,,,APPROXIMATE,
889,Moreton Island Queensland AUSTRALIA,Moreton Island,Queensland,AUSTRALIA,-27.0873207,153.4154233,,,APPROXIMATE,
890,Port Germein South Australia AUSTRALIA,Port Germein,South Australia,AUSTRALIA,-33.0219965,138.0016436,5495,"Port Germein SA 5495, Australia",APPROXIMATE,
891,Lake Conjola near Milton New South Wales AUSTRALIA,Lake Conjola,New South Wales,AUSTRALIA,-35.2696191,150.4810158,2539,"Lake Conjola NSW 2539, Australia",APPROXIMATE,
893,Newcastle Harbor New South Wales AUSTRALIA,Newcastle Harbor,New South Wales,AUSTRALIA,-32.9243415,151.7870367,Australia,"Newcastle Harbour, Newcastle NSW 2300, Australia",APPROXIMATE,
894,Throsby Creek Newcastle New South Wales AUSTRALIA,Throsby Creek,New South Wales,AUSTRALIA,-32.9119099,151.7504482,,,APPROXIMATE,
895,Mordialloc Victoria AUSTRALIA,Mordialloc,Victoria,AUSTRALIA,-37.9995418,145.0940302,3195,"Mordialloc VIC 3195, Australia",APPROXIMATE,Mordialloc
896,Arlington Reef near Cairns Queensland AUSTRALIA,Arlington Reef near Cairns,Queensland,AUSTRALIA,-16.6882729,146.0357725,,,APPROXIMATE,
898,Near Forbes Island Barrier Reef Queensland AUSTRALIA,Near Forbes Island,Queensland,AUSTRALIA,-12.2894676,143.4081551,Australia,"Forbes Islands, Shelburne QLD 4874, Australia",APPROXIMATE,
899,Angourie near Yamba New South Wales AUSTRALIA,Angourie,New South Wales,AUSTRALIA,-29.479167,153.359444,2464,"Angourie NSW 2464, Australia",APPROXIMATE,
901,South Steyne Manly New South Wales AUSTRALIA,South Steyne,New South Wales,AUSTRALIA,-33.7985672,151.2889614,Australia,"S Steyne, Manly NSW 2095, Australia",GEOMETRIC_CENTER,
902,West Beach near Adelaide South Australia AUSTRALIA,West Beach,South Australia,AUSTRALIA,-34.945278,138.50375,,,APPROXIMATE,
903,Main Beach Southport Queensland AUSTRALIA,Main Beach,Queensland,AUSTRALIA,-27.963,153.426,4217,"Main Beach QLD 4217, Australia",APPROXIMATE,
905,Port Phillip Bay Port Melbourne Victoria AUSTRALIA,Port Phillip Bay,Victoria,AUSTRALIA,-38.3,144.6333333,,,APPROXIMATE,Port Phillip Bay
906,150 yards from the pier at Lorne Victoria AUSTRALIA,150 yards from the pier at Lorne,Victoria,AUSTRALIA,-38.5366556,143.9715484,3232,"Lorne VIC 3232, Australia",APPROXIMATE,150 yards from the pier at Lorne
907,At Flat Top near Mackay Queensland AUSTRALIA,At Flat Top,Queensland,AUSTRALIA,-21.1624279,149.2456083,4805,"Flat Top Island, Queensland 4805, Australia",APPROXIMATE,
908,Off Port Broughton South Australia AUSTRALIA,Off Port Broughton,South Australia,AUSTRALIA,-33.583333,137.935556,5522,"Port Broughton SA 5522, Australia",APPROXIMATE,
910,Barrier Reef off Mackay Queensland AUSTRALIA,Barrier Reef off Mackay,Queensland,AUSTRALIA,-21.1424956,149.1821469,4740,"Mackay QLD 4740, Australia",APPROXIMATE,
911,Pimpana River Queensland AUSTRALIA,Pimpana River,Queensland,AUSTRALIA,-27.8203377,153.3849002,,,APPROXIMATE,
914,North Narrabeen Beach New South Wales AUSTRALIA,North Narrabeen Beach,New South Wales,AUSTRALIA,-33.7006895,151.3040994,Northern Beaches Council,"NRMA Sydney Lakeside Holiday Park, 38 Lake Park Rd, North Narrabeen NSW 2101, Australia",ROOFTOP,
915,Austinmer New South Wales AUSTRALIA,Austinmer,New South Wales,AUSTRALIA,-34.306311,150.93451,2515,"Austinmer NSW 2515, Australia",APPROXIMATE,
916,Off Ben Buckler near Sydney New South Wales AUSTRALIA,Off Ben Buckler,New South Wales,AUSTRALIA,-33.8898004,151.2831104,Australia,"Ben Buckler, North Bondi NSW 2026, Australia",APPROXIMATE,
918,Seaforth River near MacKay Queensland AUSTRALIA,Seaforth River,Queensland,AUSTRALIA,-21.1389425,149.182769,Mackay Regional,"55/55-63 River St, Mackay QLD 4740, Australia",ROOFTOP,
919,George‚Äôs River at Kentucky New South Wales AUSTRALIA,George‚Äôs River at Kentucky,New South Wales,AUSTRALIA,-34.0494645,150.8953368,,,APPROXIMATE,
920,St George‚Äôs River at Moorebank near Milperra Bridge New South Wales AUSTRALIA,St. George‚Äôs River at Moorebank,New South Wales,AUSTRALIA,-34.0494645,150.8953368,,,APPROXIMATE,
921,Woy Woy on the Brisbane Waters New South Wales AUSTRALIA,Woy Woy on the Brisbane Waters,New South Wales,AUSTRALIA,-33.49,151.32,2256,"Woy Woy NSW 2256, Australia",APPROXIMATE,
923,Off Eva Island 20 miles from Cardwell Queensland AUSTRALIA,Off Eva Island 20 miles from Cardwell,Queensland,AUSTRALIA,-18.2654956,146.0258069,4849,"Cardwell QLD 4849, Australia",APPROXIMATE,
925,Off Mooloolabah New South Wales AUSTRALIA,Off Mooloolabah,New South Wales,AUSTRALIA,-26.682,153.118,4557,"Mooloolaba QLD 4557, Australia",APPROXIMATE,
926,Elephant Rock Currumbin near Southport Queensland AUSTRALIA,Elephant Rock,Queensland,AUSTRALIA,-28.1318345,153.4883627,Queensland,"776 Pacific Parade, Currumbin QLD 4223, Australia",ROOFTOP,
927,North Steyne New South Wales AUSTRALIA,North Steyne,New South Wales,AUSTRALIA,-33.7915584,151.2869868,Australia,"N Steyne, Manly NSW 2095, Australia",GEOMETRIC_CENTER,
928,Dee Why north of Queenscliff New South Wales AUSTRALIA,Dee Why,New South Wales,AUSTRALIA,-33.7544,151.2854,2099,"Dee Why NSW 2099, Australia",APPROXIMATE,
930,Lambeth Street Wharf New South Wales AUSTRALIA,Lambeth Street Wharf,New South Wales,AUSTRALIA,-33.9633441,150.997709,Australia,"Lambeth St, Sydney NSW 2213, Australia",GEOMETRIC_CENTER,
931,Queenscliff New South Wales AUSTRALIA,Queenscliff,New South Wales,AUSTRALIA,-33.7825,151.284722,2096,"Queenscliff NSW 2096, Australia",APPROXIMATE,
932,Near Barrow Point Queensland AUSTRALIA,Near Barrow Point,Queensland,AUSTRALIA,-20.9175738,142.7027956,,,APPROXIMATE,
933,Off Bloomfield River Queensland AUSTRALIA,Off Bloomfield River,Queensland,AUSTRALIA,-15.9312009,145.349625,,,APPROXIMATE,
